transaction_id,procedure_id,trans_group_id,trans_group_ar,trans_group_en,procedure_name_ar,procedure_name_en,instance_date,property_type_id,property_type_ar,property_type_en,property_sub_type_id,property_sub_type_ar,property_sub_type_en,property_usage_ar,property_usage_en,reg_type_id,reg_type_ar,reg_type_en,area_id,area_name_ar,area_name_en,building_name_ar,building_name_en,project_number,project_name_ar,project_name_en,master_project_en,master_project_ar,nearest_landmark_ar,nearest_landmark_en,nearest_metro_ar,nearest_metro_en,nearest_mall_ar,nearest_mall_en,rooms_ar,rooms_en,has_parking,procedure_area,actual_worth,meter_sale_price,rent_value,meter_rent_price,no_of_parties_role_1,no_of_parties_role_2,no_of_parties_role_3,,
2-14-2008-247,14,2,Ø±Ù‡ÙˆÙ†,Mortgages,ØªØ¹Ø¯ÙŠÙ„ Ø±Ù‡Ù†,Modify Mortgage,26/05/2008,4,ÙÙŠÙ„Ø§,Villa,null,,,Ø³ÙƒÙ†ÙŠ / ØªØ¬Ø§Ø±ÙŠ,Residential / Commercial,1,Ø§Ù„Ø¹Ù‚Ø§Ø±Ø§Øª Ø§Ù„Ù‚Ø§Ø¦Ù…Ø©,Existing Properties,317,Ø¬Ù…ÙŠØ±Ø§ Ø§Ù„Ø§ÙˆÙ„Ù‰,Jumeirah First,,,null,,,,,Ø¨Ø±Ø¬ Ø®Ù„ÙŠÙØ©,Burj Khalifa,Ù…Ø­Ø·Ø© Ù…ØªØ±Ùˆ Ø§Ù„Ù…Ø±ÙƒØ² Ø§Ù„ØªØ¬Ø§Ø±ÙŠ,Trade Centre Metro Station,Ù…ÙˆÙ„ Ø¯Ø¨ÙŠ,Dubai Mall,,,0,1858.06,9500000,5112.86,null,null,2,1,0,,
2-13-2008-907,13,2,Ø±Ù‡ÙˆÙ†,Mortgages,ØªØ³Ø¬ÙŠÙ„ Ø±Ù‡Ù†,Mortgage Registration,08/05/2008,4,ÙÙŠÙ„Ø§,Villa,null,,,Ø³ÙƒÙ†ÙŠ,Residential,1,Ø§Ù„Ø¹Ù‚Ø§Ø±Ø§Øª Ø§Ù„Ù‚Ø§Ø¦Ù…Ø©,Existing Properties,316,Ø§Ù„Ù…Ø²Ù‡Ø± Ø§Ù„Ø§ÙˆÙ„Ù‰,Al Mizhar First,,,null,,,,,Ù…Ø·Ø§Ø± Ø¯Ø¨ÙŠ Ø§Ù„Ø¯ÙˆÙ„ÙŠ,Dubai International Airport,Ù…Ø­Ø·Ø© Ù…ØªØ±Ùˆ Ø§ØªØµØ§Ù„Ø§Øª,Etisalat Metro Station,Ø³ÙŠØªÙŠ Ø³Ù†ØªØ± Ù…Ø±Ø¯Ù,City Centre Mirdif,,,0,1854.16,750000,404.5,null,null,1,1,0,,
1-11-2001-185,11,1,Ù…Ø¨Ø§ÙŠØ¹Ø§Øª,Sales,Ø¨ÙŠØ¹,Sell,27/02/2001,4,ÙÙŠÙ„Ø§,Villa,null,,,Ø³ÙƒÙ†ÙŠ,Residential,1,Ø§Ù„Ø¹Ù‚Ø§Ø±Ø§Øª Ø§Ù„Ù‚Ø§Ø¦Ù…Ø©,Existing Properties,369,Ø§Ù„Ø¨Ø±Ø´Ø§Ø¡ Ø§Ù„Ø«Ø§Ù„Ø«Ù‡,Al Barsha Third,,,null,,,,,Ø¨Ø±Ø¬ Ø§Ù„Ø¹Ø±Ø¨,Burj Al Arab,Ù…Ø¯ÙŠÙ†Ø© Ø¯Ø¨ÙŠ Ù„Ù„Ø¥Ù†ØªØ±Ù†Øª,Dubai Internet City,Ù…ÙˆÙ„ Ø§Ù„Ø¥Ù…Ø§Ø±Ø§Øª,Mall of the Emirates,,,0,1463.22,567000,387.5,null,null,1,1,0,,
1-11-2015-8658,11,1,Ù…Ø¨Ø§ÙŠØ¹Ø§Øª,Sales,Ø¨ÙŠØ¹,Sell,27/05/2015,2,Ù…Ø¨Ù†Ù‰,Building,null,,,Ø³ÙƒÙ†ÙŠ,Residential,1,Ø§Ù„Ø¹Ù‚Ø§Ø±Ø§Øª Ø§Ù„Ù‚Ø§Ø¦Ù…Ø©,Existing Properties,316,Ø§Ù„Ù…Ø²Ù‡Ø± Ø§Ù„Ø§ÙˆÙ„Ù‰,Al Mizhar First,,,null,,,,,Ù…Ø·Ø§Ø± Ø¯Ø¨ÙŠ Ø§Ù„Ø¯ÙˆÙ„ÙŠ,Dubai International Airport,Ù…Ø­Ø·Ø© Ù…ØªØ±Ùˆ Ø§ØªØµØ§Ù„Ø§Øª,Etisalat Metro Station,Ø³ÙŠØªÙŠ Ø³Ù†ØªØ± Ù…Ø±Ø¯Ù,City Centre Mirdif,,,0,1975.86,7500000,3795.82,null,null,1,1,0,,
1-11-2001-354,11,1,Ù…Ø¨Ø§ÙŠØ¹Ø§Øª,Sales,Ø¨ÙŠØ¹,Sell,16/04/2001,4,ÙÙŠÙ„Ø§,Villa,null,,,Ø³ÙƒÙ†ÙŠ,Residential,1,Ø§Ù„Ø¹Ù‚Ø§Ø±Ø§Øª Ø§Ù„Ù‚Ø§Ø¦Ù…Ø©,Existing Properties,315,Ø§Ù„Ù…Ù†Ø§Ø±Ù‡,Al Manara,,,null,,,,,Ø¨Ø±Ø¬ Ø§Ù„Ø¹Ø±Ø¨,Burj Al Arab,Ù…Ø­Ø·Ø© Ù…ØªØ±Ùˆ Ù†ÙˆØ± Ø¨Ù†Ùƒ,Noor Bank Metro Station,Ù…ÙˆÙ„ Ø§Ù„Ø¥Ù…Ø§Ø±Ø§Øª,Mall of the Emirates,,,0,1858.06,1100000,592.02,null,null,1,2,0,,
1-11-2014-10616,11,1,Ù…Ø¨Ø§ÙŠØ¹Ø§Øª,Sales,Ø¨ÙŠØ¹,Sell,16/04/2014,2,Ù…Ø¨Ù†Ù‰,Building,null,,,Ø³ÙƒÙ†ÙŠ,Residential,1,Ø§Ù„Ø¹Ù‚Ø§Ø±Ø§Øª Ø§Ù„Ù‚Ø§Ø¦Ù…Ø©,Existing Properties,354,Ø§Ù„ÙˆØ±Ù‚Ø§Ø¡ Ø§Ù„Ø«Ø§Ù†ÙŠÙ‡,Al Warqa Second,,,null,,,,,Ù…Ø·Ø§Ø± Ø¯Ø¨ÙŠ Ø§Ù„Ø¯ÙˆÙ„ÙŠ,Dubai International Airport,Ù…Ø­Ø·Ø© Ù…ØªØ±Ùˆ Ø§Ù„Ø±Ø§Ø´Ø¯ÙŠØ©,Rashidiya Metro Station,Ø³ÙŠØªÙŠ Ø³Ù†ØªØ± Ù…Ø±Ø¯Ù,City Centre Mirdif,,,0,1277.69,2750588,2152.78,null,null,5,2,0,,
2-13-2014-4023,13,2,Ø±Ù‡ÙˆÙ†,Mortgages,ØªØ³Ø¬ÙŠÙ„ Ø±Ù‡Ù†,Mortgage Registration,19/05/2014,4,ÙÙŠÙ„Ø§,Villa,null,,,Ø³ÙƒÙ†ÙŠ,Residential,1,Ø§Ù„Ø¹Ù‚Ø§Ø±Ø§Øª Ø§Ù„Ù‚Ø§Ø¦Ù…Ø©,Existing Properties,393,Ø§Ù„Ø¨Ø±Ø´Ø§Ø¡ Ø§Ù„Ø«Ø§Ù†ÙŠÙ‡,Al Barsha Second,,,null,,,,,Ø¨Ø±Ø¬ Ø§Ù„Ø¹Ø±Ø¨,Burj Al Arab,Ù…Ø­Ø·Ø© Ù…ØªØ±Ùˆ Ø´Ø±Ù Ø¯ÙŠ Ø¬ÙŠ,Sharaf Dg Metro Station,Ù…ÙˆÙ„ Ø§Ù„Ø¥Ù…Ø§Ø±Ø§Øª,Mall of the Emirates,,,0,1393.55,750000,538.19,null,null,1,1,0,,
1-11-1999-288,11,1,Ù…Ø¨Ø§ÙŠØ¹Ø§Øª,Sales,Ø¨ÙŠØ¹,Sell,17/05/1999,4,ÙÙŠÙ„Ø§,Villa,null,,,Ø³ÙƒÙ†ÙŠ,Residential,1,Ø§Ù„Ø¹Ù‚Ø§Ø±Ø§Øª Ø§Ù„Ù‚Ø§Ø¦Ù…Ø©,Existing Properties,232,Ù…Ø±Ø¯Ù,Mirdif,,,null,,,,,Ù…Ø·Ø§Ø± Ø¯Ø¨ÙŠ Ø§Ù„Ø¯ÙˆÙ„ÙŠ,Dubai International Airport,Ù…Ø­Ø·Ø© Ù…ØªØ±Ùˆ Ø§Ù„Ø±Ø§Ø´Ø¯ÙŠØ©,Rashidiya Metro Station,Ø³ÙŠØªÙŠ Ø³Ù†ØªØ± Ù…Ø±Ø¯Ù,City Centre Mirdif,,,0,905.8,1000000,1104,null,null,1,1,0,,
3-9-2019-440,9,3,Ù‡Ø¨Ø§Øª,Gifts,Ù‡Ø¨Ù‡,Grant,18/02/2019,4,ÙÙŠÙ„Ø§,Villa,null,,,Ø³ÙƒÙ†ÙŠ,Residential,1,Ø§Ù„Ø¹Ù‚Ø§Ø±Ø§Øª Ø§Ù„Ù‚Ø§Ø¦Ù…Ø©,Existing Properties,304,Ø§Ù… Ø³Ù‚ÙŠÙ… Ø§Ù„Ø«Ø§Ù†ÙŠÙ‡,Um Suqaim Second,,,null,,,,,Ø¨Ø±Ø¬ Ø§Ù„Ø¹Ø±Ø¨,Burj Al Arab,Ù…Ø­Ø·Ø© Ù…ØªØ±Ùˆ Ø¨Ù†Ùƒ Ø£Ø¨ÙˆØ¸Ø¨ÙŠ Ø§Ù„Ø£ÙˆÙ„,First Abu Dhabi Bank Metro Station,Ù…ÙˆÙ„ Ø§Ù„Ø¥Ù…Ø§Ø±Ø§Øª,Mall of the Emirates,,,0,594.58,5000000,8409.3,null,null,1,1,0,,
3-9-2006-162,9,3,Ù‡Ø¨Ø§Øª,Gifts,Ù‡Ø¨Ù‡,Grant,06/11/2006,1,Ø£Ø±Ø¶,Land,null,,,Ø³ÙƒÙ†ÙŠ,Residential,1,Ø§Ù„Ø¹Ù‚Ø§Ø±Ø§Øª Ø§Ù„Ù‚Ø§Ø¦Ù…Ø©,Existing Properties,369,Ø§Ù„Ø¨Ø±Ø´Ø§Ø¡ Ø§Ù„Ø«Ø§Ù„Ø«Ù‡,Al Barsha Third,,,null,,,,,Ø£ÙƒØ§Ø¯ÙŠÙ…ÙŠØ© Ø§Ù„Ù…Ø¯ÙŠÙ†Ø© Ø§Ù„Ø±ÙŠØ§Ø¶ÙŠØ© Ù„Ù„Ø³Ø¨Ø§Ø­Ø©,Sports City Swimming Academy,Ù…Ø¯ÙŠÙ†Ø© Ø¯Ø¨ÙŠ Ù„Ù„Ø¥Ù†ØªØ±Ù†Øª,Dubai Internet City,Ù…ÙˆÙ„ Ø§Ù„Ø¥Ù…Ø§Ø±Ø§Øª,Mall of the Emirates,,,0,1393.55,2700000,1937.5,null,null,1,1,0,,
1-11-2020-3161,11,1,Ù…Ø¨Ø§ÙŠØ¹Ø§Øª,Sales,Ø¨ÙŠØ¹,Sell,24/03/2020,1,Ø£Ø±Ø¶,Land,null,,,Ø³ÙƒÙ†ÙŠ,Residential,1,Ø§Ù„Ø¹Ù‚Ø§Ø±Ø§Øª Ø§Ù„Ù‚Ø§Ø¦Ù…Ø©,Existing Properties,357,Ø§Ù„Ø·ÙˆØ§Ø± Ø§Ù„Ø®Ø§Ù…Ø³Ø©,AL TWAR FIFTH,,,null,,,,,Ù…Ø·Ø§Ø± Ø¯Ø¨ÙŠ Ø§Ù„Ø¯ÙˆÙ„ÙŠ,Dubai International Airport,Ù…Ø­Ø·Ø© Ù…ØªØ±Ùˆ Ø§Ù„Ù‚ØµÙŠØµ,Al Qusais Metro Station,Ø³ÙŠØªÙŠ Ø³Ù†ØªØ± Ù…Ø±Ø¯Ù,City Centre Mirdif,,,0,1532.9,2800000,1826.6,null,null,1,1,0,,
2-13-1999-1738,13,2,Ø±Ù‡ÙˆÙ†,Mortgages,ØªØ³Ø¬ÙŠÙ„ Ø±Ù‡Ù†,Mortgage Registration,15/09/1999,4,ÙÙŠÙ„Ø§,Villa,null,,,Ø³ÙƒÙ†ÙŠ,Residential,1,Ø§Ù„Ø¹Ù‚Ø§Ø±Ø§Øª Ø§Ù„Ù‚Ø§Ø¦Ù…Ø©,Existing Properties,311,Ù…Ø­ÙŠØµÙ†Ù‡ Ø§Ù„Ø«Ø§Ù„Ø«Ù‡,Muhaisanah Third,,,null,,,,,Ù…Ø·Ø§Ø± Ø¯Ø¨ÙŠ Ø§Ù„Ø¯ÙˆÙ„ÙŠ,Dubai International Airport,Ù…Ø­Ø·Ø© Ù…ØªØ±Ùˆ Ø§Ù„Ù‚ØµÙŠØµ,Al Qusais Metro Station,Ø³ÙŠØªÙŠ Ø³Ù†ØªØ± Ù…Ø±Ø¯Ù,City Centre Mirdif,,,0,929.03,500000,538.2,null,null,1,1,0,,
2-13-1999-806,13,2,Ø±Ù‡ÙˆÙ†,Mortgages,ØªØ³Ø¬ÙŠÙ„ Ø±Ù‡Ù†,Mortgage Registration,07/06/1999,4,ÙÙŠÙ„Ø§,Villa,null,,,Ø³ÙƒÙ†ÙŠ,Residential,1,Ø§Ù„Ø¹Ù‚Ø§Ø±Ø§Øª Ø§Ù„Ù‚Ø§Ø¦Ù…Ø©,Existing Properties,393,Ø§Ù„Ø¨Ø±Ø´Ø§Ø¡ Ø§Ù„Ø«Ø§Ù†ÙŠÙ‡,Al Barsha Second,,,null,,,,,Ø¨Ø±Ø¬ Ø§Ù„Ø¹Ø±Ø¨,Burj Al Arab,Ù…Ø­Ø·Ø© Ù…ØªØ±Ùˆ Ø´Ø±Ù Ø¯ÙŠ Ø¬ÙŠ,Sharaf Dg Metro Station,Ù…ÙˆÙ„ Ø§Ù„Ø¥Ù…Ø§Ø±Ø§Øª,Mall of the Emirates,,,0,1393.55,500000,358.8,null,null,1,1,0,,
2-13-1999-997,13,2,Ø±Ù‡ÙˆÙ†,Mortgages,ØªØ³Ø¬ÙŠÙ„ Ø±Ù‡Ù†,Mortgage Registration,28/06/1999,4,ÙÙŠÙ„Ø§,Villa,null,,,Ø³ÙƒÙ†ÙŠ,Residential,1,Ø§Ù„Ø¹Ù‚Ø§Ø±Ø§Øª Ø§Ù„Ù‚Ø§Ø¦Ù…Ø©,Existing Properties,393,Ø§Ù„Ø¨Ø±Ø´Ø§Ø¡ Ø§Ù„Ø«Ø§Ù†ÙŠÙ‡,Al Barsha Second,,,null,,,,,Ø¨Ø±Ø¬ Ø§Ù„Ø¹Ø±Ø¨,Burj Al Arab,Ù…Ø­Ø·Ø© Ù…ØªØ±Ùˆ Ø¨Ù†Ùƒ Ø£Ø¨ÙˆØ¸Ø¨ÙŠ Ø§Ù„Ø£ÙˆÙ„,First Abu Dhabi Bank Metro Station,Ù…ÙˆÙ„ Ø§Ù„Ø¥Ù…Ø§Ø±Ø§Øª,Mall of the Emirates,,,0,1393.55,500000,358.8,null,null,1,1,0,,
2-13-2001-284,13,2,Ø±Ù‡ÙˆÙ†,Mortgages,ØªØ³Ø¬ÙŠÙ„ Ø±Ù‡Ù†,Mortgage Registration,07/05/2001,4,ÙÙŠÙ„Ø§,Villa,null,,,Ø³ÙƒÙ†ÙŠ,Residential,1,Ø§Ù„Ø¹Ù‚Ø§Ø±Ø§Øª Ø§Ù„Ù‚Ø§Ø¦Ù…Ø©,Existing Properties,311,Ù…Ø­ÙŠØµÙ†Ù‡ Ø§Ù„Ø«Ø§Ù„Ø«Ù‡,Muhaisanah Third,,,null,,,,,Ù…Ø·Ø§Ø± Ø¯Ø¨ÙŠ Ø§Ù„Ø¯ÙˆÙ„ÙŠ,Dubai International Airport,Ù…Ø­Ø·Ø© Ù…ØªØ±Ùˆ Ø§Ù„Ù‚ØµÙŠØµ,Al Qusais Metro Station,Ø³ÙŠØªÙŠ Ø³Ù†ØªØ± Ù…Ø±Ø¯Ù,City Centre Mirdif,,,0,1393.55,500000,358.8,null,null,1,1,0,,
2-13-1999-969,13,2,Ø±Ù‡ÙˆÙ†,Mortgages,ØªØ³Ø¬ÙŠÙ„ Ø±Ù‡Ù†,Mortgage Registration,21/06/1999,4,ÙÙŠÙ„Ø§,Villa,null,,,Ø³ÙƒÙ†ÙŠ,Residential,1,Ø§Ù„Ø¹Ù‚Ø§Ø±Ø§Øª Ø§Ù„Ù‚Ø§Ø¦Ù…Ø©,Existing Properties,314,Ø§Ù„ØµÙØ§ Ø§Ù„Ø«Ø§Ù†ÙŠÙ‡,Al Saffa Second,,,null,,,,,Ø¨Ø±Ø¬ Ø§Ù„Ø¹Ø±Ø¨,Burj Al Arab,Ù…Ø­Ø·Ø© Ù…ØªØ±Ùˆ Ù†ÙˆØ± Ø¨Ù†Ùƒ,Noor Bank Metro Station,Ù…ÙˆÙ„ Ø§Ù„Ø¥Ù…Ø§Ø±Ø§Øª,Mall of the Emirates,,,0,1393.55,500000,358.8,null,null,1,1,0,,
2-13-1999-967,13,2,Ø±Ù‡ÙˆÙ†,Mortgages,ØªØ³Ø¬ÙŠÙ„ Ø±Ù‡Ù†,Mortgage Registration,21/06/1999,4,ÙÙŠÙ„Ø§,Villa,null,,,Ø³ÙƒÙ†ÙŠ,Residential,1,Ø§Ù„Ø¹Ù‚Ø§Ø±Ø§Øª Ø§Ù„Ù‚Ø§Ø¦Ù…Ø©,Existing Properties,314,Ø§Ù„ØµÙØ§ Ø§Ù„Ø«Ø§Ù†ÙŠÙ‡,Al Saffa Second,,,null,,,,,Ø¨Ø±Ø¬ Ø§Ù„Ø¹Ø±Ø¨,Burj Al Arab,Ù…Ø­Ø·Ø© Ù…ØªØ±Ùˆ Ù†ÙˆØ± Ø¨Ù†Ùƒ,Noor Bank Metro Station,Ù…ÙˆÙ„ Ø§Ù„Ø¥Ù…Ø§Ø±Ø§Øª,Mall of the Emirates,,,0,1393.55,500000,358.8,null,null,1,1,0,,
2-13-2009-2586,13,2,Ø±Ù‡ÙˆÙ†,Mortgages,ØªØ³Ø¬ÙŠÙ„ Ø±Ù‡Ù†,Mortgage Registration,18/11/2009,4,ÙÙŠÙ„Ø§,Villa,null,,,Ø³ÙƒÙ†ÙŠ,Residential,1,Ø§Ù„Ø¹Ù‚Ø§Ø±Ø§Øª Ø§Ù„Ù‚Ø§Ø¦Ù…Ø©,Existing Properties,298,Ø§Ù„ÙˆØ±Ù‚Ø§Ø¡ Ø§Ù„Ø«Ø§Ù„Ø«Ù‡,Al Warqa Third,,,null,,,,,Ù…Ø·Ø§Ø± Ø¯Ø¨ÙŠ Ø§Ù„Ø¯ÙˆÙ„ÙŠ,Dubai International Airport,Ù…Ø­Ø·Ø© Ù…ØªØ±Ùˆ Ø§Ù„Ø±Ø§Ø´Ø¯ÙŠØ©,Rashidiya Metro Station,Ø³ÙŠØªÙŠ Ø³Ù†ØªØ± Ù…Ø±Ø¯Ù,City Centre Mirdif,,,0,1126.63,750000,665.7,null,null,1,1,0,,
2-13-2006-137,13,2,Ø±Ù‡ÙˆÙ†,Mortgages,ØªØ³Ø¬ÙŠÙ„ Ø±Ù‡Ù†,Mortgage Registration,22/02/2006,4,ÙÙŠÙ„Ø§,Villa,null,,,Ø³ÙƒÙ†ÙŠ,Residential,1,Ø§Ù„Ø¹Ù‚Ø§Ø±Ø§Øª Ø§Ù„Ù‚Ø§Ø¦Ù…Ø©,Existing Properties,298,Ø§Ù„ÙˆØ±Ù‚Ø§Ø¡ Ø§Ù„Ø«Ø§Ù„Ø«Ù‡,Al Warqa Third,,,null,,,,,Ù…Ø·Ø§Ø± Ø¯Ø¨ÙŠ Ø§Ù„Ø¯ÙˆÙ„ÙŠ,Dubai International Airport,Ù…Ø­Ø·Ø© Ù…ØªØ±Ùˆ Ø§Ù„Ø±Ø§Ø´Ø¯ÙŠØ©,Rashidiya Metro Station,Ø³ÙŠØªÙŠ Ø³Ù†ØªØ± Ù…Ø±Ø¯Ù,City Centre Mirdif,,,0,1149.02,750000,652.73,null,null,1,1,0,,
1-11-2012-6326,11,1,Ù…Ø¨Ø§ÙŠØ¹Ø§Øª,Sales,Ø¨ÙŠØ¹,Sell,16/04/2012,4,ÙÙŠÙ„Ø§,Villa,null,,,Ø³ÙƒÙ†ÙŠ,Residential,1,Ø§Ù„Ø¹Ù‚Ø§Ø±Ø§Øª Ø§Ù„Ù‚Ø§Ø¦Ù…Ø©,Existing Properties,233,Ù‡ÙˆØ± Ø§Ù„Ø¹Ù†Ø²,Hor Al Anz,,,null,,,,,Ù…Ø·Ø§Ø± Ø¯Ø¨ÙŠ Ø§Ù„Ø¯ÙˆÙ„ÙŠ,Dubai International Airport,Ù…Ø­Ø·Ø© Ù…ØªØ±Ùˆ Ø£Ø¨Ùˆ Ù‡ÙŠÙ„,Abu Hail Metro Station,Ø³ÙŠØªÙŠ Ø³Ù†ØªØ± Ù…Ø±Ø¯Ù,City Centre Mirdif,,,0,232.26,1250000,5381.9,null,null,1,1,0,,
2-44-2021-1559,44,2,Ø±Ù‡ÙˆÙ†,Mortgages,ØªØ­ÙˆÙŠÙ„ Ø±Ù‡Ù†,Mortgage Transfer,09/03/2021,4,ÙÙŠÙ„Ø§,Villa,null,,,Ø³ÙƒÙ†ÙŠ,Residential,1,Ø§Ù„Ø¹Ù‚Ø§Ø±Ø§Øª Ø§Ù„Ù‚Ø§Ø¦Ù…Ø©,Existing Properties,338,Ø§Ù„Ù‚ÙˆØ² Ø§Ù„Ø§ÙˆÙ„Ù‰,Al Goze First,,,null,,,,,ÙˆØ³Ø· Ù…Ø¯ÙŠÙ†Ø© Ø¯Ø¨ÙŠ,Downtown Dubai,Ù…Ø­Ø·Ø© Ù…ØªØ±Ùˆ Ù†ÙˆØ± Ø¨Ù†Ùƒ,Noor Bank Metro Station,Ù…ÙˆÙ„ Ø¯Ø¨ÙŠ,Dubai Mall,,,0,929.03,2750000,2960.08,null,null,1,1,0,,
2-13-2022-423,13,2,Ø±Ù‡ÙˆÙ†,Mortgages,ØªØ³Ø¬ÙŠÙ„ Ø±Ù‡Ù†,Mortgage Registration,19/01/2022,4,ÙÙŠÙ„Ø§,Villa,null,,,Ø³ÙƒÙ†ÙŠ,Residential,1,Ø§Ù„Ø¹Ù‚Ø§Ø±Ø§Øª Ø§Ù„Ù‚Ø§Ø¦Ù…Ø©,Existing Properties,298,Ø§Ù„ÙˆØ±Ù‚Ø§Ø¡ Ø§Ù„Ø«Ø§Ù„Ø«Ù‡,Al Warqa Third,,,null,,,,,Ù…Ø·Ø§Ø± Ø¯Ø¨ÙŠ Ø§Ù„Ø¯ÙˆÙ„ÙŠ,Dubai International Airport,Ù…Ø­Ø·Ø© Ù…ØªØ±Ùˆ Ø§Ù„Ø±Ø§Ø´Ø¯ÙŠØ©,Rashidiya Metro Station,Ø³ÙŠØªÙŠ Ø³Ù†ØªØ± Ù…Ø±Ø¯Ù,City Centre Mirdif,,,0,1259.39,2800000,2223.3,null,null,1,1,0,,
2-13-2006-958,13,2,Ø±Ù‡ÙˆÙ†,Mortgages,ØªØ³Ø¬ÙŠÙ„ Ø±Ù‡Ù†,Mortgage Registration,24/07/2006,4,ÙÙŠÙ„Ø§,Villa,null,,,Ø³ÙƒÙ†ÙŠ,Residential,1,Ø§Ù„Ø¹Ù‚Ø§Ø±Ø§Øª Ø§Ù„Ù‚Ø§Ø¦Ù…Ø©,Existing Properties,316,Ø§Ù„Ù…Ø²Ù‡Ø± Ø§Ù„Ø§ÙˆÙ„Ù‰,Al Mizhar First,,,null,,,,,Ù…Ø·Ø§Ø± Ø¯Ø¨ÙŠ Ø§Ù„Ø¯ÙˆÙ„ÙŠ,Dubai International Airport,Ù…Ø­Ø·Ø© Ù…ØªØ±Ùˆ Ø§ØªØµØ§Ù„Ø§Øª,Etisalat Metro Station,Ø³ÙŠØªÙŠ Ø³Ù†ØªØ± Ù…Ø±Ø¯Ù,City Centre Mirdif,,,0,1395.03,620000,444.43,null,null,1,1,0,,
2-13-2003-641,13,2,Ø±Ù‡ÙˆÙ†,Mortgages,ØªØ³Ø¬ÙŠÙ„ Ø±Ù‡Ù†,Mortgage Registration,18/08/2003,4,ÙÙŠÙ„Ø§,Villa,null,,,Ø³ÙƒÙ†ÙŠ,Residential,1,Ø§Ù„Ø¹Ù‚Ø§Ø±Ø§Øª Ø§Ù„Ù‚Ø§Ø¦Ù…Ø©,Existing Properties,393,Ø§Ù„Ø¨Ø±Ø´Ø§Ø¡ Ø§Ù„Ø«Ø§Ù†ÙŠÙ‡,Al Barsha Second,,,null,,,,,Ø¨Ø±Ø¬ Ø§Ù„Ø¹Ø±Ø¨,Burj Al Arab,Ù…Ø­Ø·Ø© Ù…ØªØ±Ùˆ Ø´Ø±Ù Ø¯ÙŠ Ø¬ÙŠ,Sharaf Dg Metro Station,Ù…ÙˆÙ„ Ø§Ù„Ø¥Ù…Ø§Ø±Ø§Øª,Mall of the Emirates,,,0,1356.38,1500000,1105.88,null,null,1,1,0,,
1-11-2007-2146,11,1,Ù…Ø¨Ø§ÙŠØ¹Ø§Øª,Sales,Ø¨ÙŠØ¹,Sell,06/08/2007,1,Ø£Ø±Ø¶,Land,null,,,Ø³ÙƒÙ†ÙŠ,Residential,1,Ø§Ù„Ø¹Ù‚Ø§Ø±Ø§Øª Ø§Ù„Ù‚Ø§Ø¦Ù…Ø©,Existing Properties,394,Ø§Ù„Ù…Ø²Ù‡Ø± Ø§Ù„Ø«Ø§Ù†ÙŠÙ‡,Al Mizhar Second,,,null,,,,,Ù…Ø·Ø§Ø± Ø¯Ø¨ÙŠ Ø§Ù„Ø¯ÙˆÙ„ÙŠ,Dubai International Airport,Ù…Ø­Ø·Ø© Ù…ØªØ±Ùˆ Ø§ØªØµØ§Ù„Ø§Øª,Etisalat Metro Station,Ø³ÙŠØªÙŠ Ø³Ù†ØªØ± Ù…Ø±Ø¯Ù,City Centre Mirdif,,,0,1858.06,3000000,1614.59,null,null,1,1,0,,
1-11-2025-8736,11,1,Ù…Ø¨Ø§ÙŠØ¹Ø§Øª,Sales,Ø¨ÙŠØ¹,Sell,03/03/2025,4,ÙÙŠÙ„Ø§,Villa,null,,,Ø³ÙƒÙ†ÙŠ,Residential,1,Ø§Ù„Ø¹Ù‚Ø§Ø±Ø§Øª Ø§Ù„Ù‚Ø§Ø¦Ù…Ø©,Existing Properties,328,Ø§Ù„Ø¬Ø§ÙÙ„ÙŠÙ‡,Al Jafliya,,,null,,,,,Ø¨Ø±Ø¬ Ø®Ù„ÙŠÙØ©,Burj Khalifa,Ù…Ø­Ø·Ø© Ù…ØªØ±Ùˆ Ø§Ù„Ø¬Ø§ÙÙ„ÙŠØ©,Al Jafiliya Metro Station,Ù…ÙˆÙ„ Ø¯Ø¨ÙŠ,Dubai Mall,,,0,34.73,338498,9746.59,null,null,1,2,0,,
2-13-2010-6228,13,2,Ø±Ù‡ÙˆÙ†,Mortgages,ØªØ³Ø¬ÙŠÙ„ Ø±Ù‡Ù†,Mortgage Registration,29/11/2010,2,Ù…Ø¨Ù†Ù‰,Building,null,,,Ø³ÙƒÙ†ÙŠ,Residential,1,Ø§Ù„Ø¹Ù‚Ø§Ø±Ø§Øª Ø§Ù„Ù‚Ø§Ø¦Ù…Ø©,Existing Properties,298,Ø§Ù„ÙˆØ±Ù‚Ø§Ø¡ Ø§Ù„Ø«Ø§Ù„Ø«Ù‡,Al Warqa Third,,,null,,,,,Ù…Ø·Ø§Ø± Ø¯Ø¨ÙŠ Ø§Ù„Ø¯ÙˆÙ„ÙŠ,Dubai International Airport,Ù…Ø­Ø·Ø© Ù…ØªØ±Ùˆ Ø§Ù„Ø±Ø§Ø´Ø¯ÙŠØ©,Rashidiya Metro Station,Ø³ÙŠØªÙŠ Ø³Ù†ØªØ± Ù…Ø±Ø¯Ù,City Centre Mirdif,,,0,1169,750000,641.57,null,null,1,1,0,,
